ask,___ and ___
and,___ and ___
the,___ and ___
answer,___ and ___
noughts,___ and ___
&,___ and ___
crosses,___ and ___
the,___ of ___
book,___ of ___
of,___ of ___
lost,___ of ___
things,___ of ___
grendel,One Word
adhaata,None
asao's,None
liege,None
shadow,___ of ___
of,___ of ___
night,___ of ___
quidditch,None
through,None
the,None
ages,None
boy's,None
life,None
blood,None
bound,None
the,The Adj Noun
last,The Adj Noun
wish,The Adj Noun
magic,None
bleeds,None
harry,___ and ___
potter,___ and ___
and,___ and ___
the,___ and ___
cursed,___ and ___
child:,___ and ___
parts,___ and ___
one,___ and ___
and,___ and ___
two,___ and ___
monsters,___ of ___
of,___ of ___
men,___ of ___
masquerade,One Word
the,The Adj Noun
high,The Adj Noun
lord,The Adj Noun
die,None
for,None
me,None
four:,None
a,None
divergent,None
story,None
collection,None
bone,None
crossed,None
the,"""The"" One Word"
heir,"""The"" One Word"
royal,None
assassin,None
the,___ of ___
eyes,___ of ___
of,___ of ___
the,___ of ___
dragon,___ of ___
the,The Adj Noun
gathering,The Adj Noun
storm,The Adj Noun
archibald,___ and ___
finch,___ and ___
and,___ and ___
the,___ and ___
lost,___ and ___
witches,___ and ___
(archibald,___ and ___
finch,___ and ___
#1),___ and ___
the,The Adj Noun
final,The Adj Noun
warning,The Adj Noun
mrs.,___ of ___
frisby,___ of ___
and,___ of ___
the,___ of ___
rats,___ of ___
of,___ of ___
nimh,___ of ___
the,___ of ___
great,___ of ___
book,___ of ___
of,___ of ___
amber,___ of ___
fang,One Word
lover,None
unleashed,None
keeper,___ of ___
of,___ of ___
the,___ of ___
lost,___ of ___
cities,___ of ___
glass,None
sword,None
weaveworld,One Word
the,The Adj Noun
magicians',The Adj Noun
guild,The Adj Noun
angels',None
blood,None
the,___ of ___
epic,___ of ___
of,___ of ___
gilgamesh,___ of ___
warm,None
bodies,None
yertle,___ and ___
the,___ and ___
turtle,___ and ___
and,___ and ___
other,___ and ___
stories,___ and ___
the,None
wee,None
free,None
men,None
the,The Adj Noun
fiery,The Adj Noun
heart,The Adj Noun
succubus,None
blues,None
pedro,None
páramo,None
doomsday,None
book,None
the,The Adj Noun
kill,The Adj Noun
order,The Adj Noun
lord,___ of ___
of,___ of ___
misrule,___ of ___
nobody,None
loves,None
a,None
bigfoot,None
like,None
a,None
bigfoot,None
babe,None
midnight,None
alley,None
switch!,___ of ___
the,___ of ___
lost,___ of ___
kingdoms,___ of ___
of,___ of ___
karibu,___ of ___
torn,One Word
kingdom,___ of ___
of,___ of ___
ash,___ of ___
the,The Adj Noun
wishing,The Adj Noun
spell,The Adj Noun
paranormalcy,One Word
night,None
"world,",None
no.,None
3,None
the,The Adj Noun
demon,The Adj Noun
king,The Adj Noun
the,"""The"" One Word"
eight,"""The"" One Word"
caraval,One Word
firelight,One Word
tigana,One Word
stargazer,One Word
where,None
the,None
sidewalk,None
ends,None
i,None
am,None
legend,None
the,The Adj Noun
illuminatus!,The Adj Noun
trilogy,The Adj Noun
circe,One Word
magic,None
strikes,None
the,The Adj Noun
darkest,The Adj Noun
night,The Adj Noun
the,The Adj Noun
threat,The Adj Noun
below,The Adj Noun
dragonflight,One Word
feast,___ of ___
of,___ of ___
fools,___ of ___
demonglass,One Word
the,___ of ___
power,___ of ___
of,___ of ___
six,___ of ___
dead,None
in,None
the,None
family,None
soulless,One Word
the,The Adj Noun
demigod,The Adj Noun
files,The Adj Noun
requiem,One Word
lirael,One Word
carpe,None
corpus,None
gathering,None
blue,None
island,One Word
kindred,One Word
wither,One Word
ascend,One Word
the,___ of ___
black,___ of ___
jewels,___ of ___
trilogy:,___ of ___
daughter,___ of ___
of,___ of ___
the,___ of ___
"blood,",___ of ___
heir,___ of ___
to,___ of ___
the,___ of ___
"shadows,",___ of ___
queen,___ of ___
of,___ of ___
the,___ of ___
darkness,___ of ___
never,None
fade,None
the,The Adj Noun
runaway,The Adj Noun
bunny,The Adj Noun
world,None
after,None
abhorsen,One Word
silver,None
borne,None
station,None
eleven,None
rebel,None
angels,None
the,___ of ___
forest,___ of ___
of,___ of ___
hands,___ of ___
and,___ of ___
teeth,___ of ___
the,___ of ___
year,___ of ___
of,___ of ___
the,___ of ___
flood,___ of ___
kiss,___ of ___
of,___ of ___
midnight,___ of ___
ringworld,One Word
uprooted,One Word
the,None
cat,None
in,None
the,None
hat,None
comes,None
back,None
the,___ of ___
king,___ of ___
of,___ of ___
attolia,___ of ___
the,The Adj Noun
young,The Adj Noun
elites,The Adj Noun
book,___ of ___
of,___ of ___
a,___ of ___
thousand,___ of ___
days,___ of ___
shadowland,One Word
the,"""The"" One Word"
magicians,"""The"" One Word"
death,None
"note,",None
vol.,None
1:,None
boredom,None
flatland:,___ of ___
a,___ of ___
romance,___ of ___
of,___ of ___
many,___ of ___
dimensions,___ of ___
the,None
girl,None
who,None
loved,None
tom,None
gordon,None
ptolemy's,None
gate,None
some,None
girls,None
bite,None
wool,None
omnibus,None
messenger,One Word
after,None
forever,None
ends,None
fragile,None
eternity,None
lisey's,None
story,None
dark,None
flame,None
the,"""The"" One Word"
diviners,"""The"" One Word"
haroun,___ of ___
and,___ of ___
the,___ of ___
sea,___ of ___
of,___ of ___
stories,___ of ___
nightfall,One Word
thud!,One Word
the,The Adj Noun
light,The Adj Noun
fantastic,The Adj Noun
opposition,One Word
a,___ of ___
storm,___ of ___
of,___ of ___
swords:,___ of ___
steel,___ of ___
and,___ of ___
snow,___ of ___
the,The Adj Noun
golem's,The Adj Noun
eye,The Adj Noun
the,___ of ___
end,___ of ___
of,___ of ___
eternity,___ of ___
the,The Adj Noun
vampire,The Adj Noun
armand,The Adj Noun
pure,One Word
ghost,None
story,None
dance,None
with,None
the,None
devil,None
galápagos,One Word
the,___ of ___
kiss,___ of ___
of,___ of ___
deception,___ of ___
the,___ of ___
sword,___ of ___
of,___ of ___
summer,___ of ___
the,None
harry,None
potter,None
collection,None
1-4,None
blood,None
red,None
road,None
deity,One Word
splintered,One Word
leviathan,One Word
a,None
wind,None
in,None
the,None
door,None
dark,None
matter,None
the,The Adj Noun
winner's,The Adj Noun
curse,The Adj Noun
xenocide,One Word
the,The Adj Noun
earthsea,The Adj Noun
trilogy,The Adj Noun
annabel,___ of ___
horton:,___ of ___
lost,___ of ___
witch,___ of ___
of,___ of ___
salem,___ of ___
the,___ and ___
wrath,___ and ___
and,___ and ___
the,___ and ___
dawn,___ and ___
existence,One Word
faith,___ of ___
of,___ of ___
the,___ of ___
fallen,___ of ___
the,The Adj Noun
reptile,The Adj Noun
room,The Adj Noun
finnikin,___ of ___
of,___ of ___
the,___ of ___
rock,___ of ___
twilight,One Word
eon:,None
dragoneye,None
reborn,None
heart,___ of ___
of,___ of ___
a,___ of ___
dog,___ of ___
the,___ of ___
rise,___ of ___
of,___ of ___
nine,___ of ___
doctor,None
sleep,None
the,"""The"" One Word"
testing,"""The"" One Word"
the,___ of ___
city,___ of ___
of,___ of ___
dreaming,___ of ___
books,___ of ___
the,___ of ___
fall,___ of ___
of,___ of ___
the,___ of ___
house,___ of ___
of,___ of ___
usher,___ of ___
and,___ of ___
other,___ of ___
tales,___ of ___
more,None
than,None
this,None
to,___ of ___
say,___ of ___
nothing,___ of ___
of,___ of ___
the,___ of ___
dog,___ of ___
the,The Adj Noun
forbidden,The Adj Noun
game,The Adj Noun
the,"""The"" One Word"
thief,"""The"" One Word"
warbreaker,One Word
nevermore,One Word
rise,___ of ___
of,___ of ___
the,___ of ___
evening,___ of ___
star,___ of ___
night,None
watch,None
the,___ of ___
fall,___ of ___
of,___ of ___
hyperion,___ of ___
ship,___ of ___
of,___ of ___
magic,___ of ___
slave,None
to,None
sensation,None
the,"""The"" One Word"
sight,"""The"" One Word"
beautiful,None
chaos,None
the,None
sweet,None
far,None
thing,None
the,___ of ___
long,___ of ___
dark,___ of ___
tea-time,___ of ___
of,___ of ___
the,___ of ___
soul,___ of ___
oathbringer,One Word
lord,___ of ___
of,___ of ___
chaos,___ of ___
a,___ of ___
song,___ of ___
of,___ of ___
ice,___ of ___
and,___ of ___
fire,___ of ___
stone,___ of ___
of,___ of ___
tears,___ of ___
gates,___ of ___
of,___ of ___
fire,___ of ___
the,The Adj Noun
dragonbone,The Adj Noun
chair,The Adj Noun
son,___ of ___
of,___ of ___
the,___ of ___
shadows,___ of ___
the,___ of ___
orb,___ of ___
of,___ of ___
truth,___ of ___
bag,___ of ___
of,___ of ___
bones,___ of ___
wild,None
magic,None
so,___ and ___
"long,",___ and ___
and,___ and ___
thanks,___ and ___
for,___ and ___
all,___ and ___
the,___ and ___
fish,___ and ___
grave,None
mercy,None
the,The Adj Noun
raven,The Adj Noun
king,The Adj Noun
beyond,None
the,None
shadows,None
avalon,None
high,None
the,None
sword,None
in,None
the,None
stone,None
the,The Adj Noun
brothers,The Adj Noun
lionheart,The Adj Noun
bloodlines,One Word
equal,None
rites,None
shadow's,None
edge,None
sphere,One Word
significance,One Word
the,"""The"" One Word"
twits,"""The"" One Word"
enna,None
burning,None
free,None
four:,None
tobias,None
tells,None
the,None
divergent,None
knife-throwing,None
scene,None
a,None
hunger,None
like,None
no,None
other,None
baby,One Word
shadowland,One Word
fruits,None
"basket,",None
vol.,None
1,None
fade,None
out,None
the,None
house,None
at,None
pooh,None
corner,None
night,None
play,None
the,"""The"" One Word"
novice,"""The"" One Word"
magic,None
burns,None
percy,None
jackson's,None
greek,None
gods,None
"alas,",None
babylon,None
soul,None
music,None
the,"""The"" One Word"
mummy,"""The"" One Word"
sunshine,One Word
dream,None
caster,None
the,"""The"" One Word"
naming,"""The"" One Word"
bitterblue,One Word
spells,One Word
horton,None
hears,None
a,None
who!,None
first,___ of ___
drop,___ of ___
of,___ of ___
crimson,___ of ___
seraphina,One Word
monstrous,None
regiment,None
the,The Adj Noun
wicked,The Adj Noun
king,The Adj Noun
the,The Adj Noun
andromeda,The Adj Noun
strain,The Adj Noun
the,___ and ___
sneetches,___ and ___
and,___ and ___
other,___ and ___
stories,___ and ___
at,None
swim-two-birds,None
incarceron,One Word
quicksilver,One Word
circus,___ of ___
of,___ of ___
the,___ of ___
damned,___ of ___
wyrd,None
sisters,None
batman:,None
the,None
killing,None
joke,None
prey,One Word
magic,None
study,None
a,None
knight,None
in,None
shining,None
armor,None
the,The Adj Noun
mammoth,The Adj Noun
hunters,The Adj Noun
dark,None
visions,None
the,___ of ___
call,___ of ___
of,___ of ___
cthulhu,___ of ___
and,___ of ___
other,___ of ___
weird,___ of ___
stories,___ of ___
a,None
living,None
nightmare,None
mateguas,___ of ___
island:,___ of ___
a,___ of ___
novel,___ of ___
of,___ of ___
horror,___ of ___
and,___ of ___
suspense,___ of ___
alice's,None
adventures,None
in,None
wonderland,None
the,The Adj Noun
body,The Adj Noun
finder,The Adj Noun
blood,___ and ___
&,___ and ___
spirits,___ and ___
the,___ of ___
book,___ of ___
of,___ of ___
three,___ of ___
blue,None
moon,None
strange,None
the,None
dreamer,None
nos4a2,One Word
the,The Adj Noun
eternity,The Adj Noun
code,The Adj Noun
wake,One Word
what,None
dreams,None
may,None
come,None
second,None
foundation,None
alice,None
in,None
zombieland,None
first,None
grave,None
on,None
the,None
right,None
trickster's,None
choice,None
tiger's,None
quest,None
shadow,None
souls,None
this,___ of ___
side,___ of ___
of,___ of ___
the,___ of ___
grave,___ of ___
anna,None
dressed,None
in,None
blood,None
the,The Adj Noun
fifth,The Adj Noun
elephant,The Adj Noun
a,None
million,None
suns,None
the,None
hobbit:,None
graphic,None
novel,None
anathem,One Word
a,___ of ___
conjuring,___ of ___
of,___ of ___
light,___ of ___
the,None
van,None
alen,None
legacy,None
witches,None
abroad,None
the,The Adj Noun
solitaire,The Adj Noun
mystery,The Adj Noun
the,The Adj Noun
lost,The Adj Noun
world,The Adj Noun
dance,None
dance,None
dance,None
spell,None
bound,None
lightning,One Word
angel,One Word
the,___ of ___
discovery,___ of ___
of,___ of ___
heaven,___ of ___
resonance,One Word
a,None
wild,None
sheep,None
chase,None
stuart,None
little,None
blue,None
"lily,",None
lily,None
blue,None
the,The Adj Noun
burning,The Adj Noun
bridge,The Adj Noun
angelfire,One Word
fire,None
study,None
across,None
the,None
nightingale,None
floor,None
heartless,One Word
lover,None
at,None
last,None
time,___ and ___
and,___ and ___
again,___ and ___
the,The Adj Noun
mysterious,The Adj Noun
island,The Adj Noun
towers,___ of ___
of,___ of ___
midnight,___ of ___
revelations,One Word
circle,___ of ___
of,___ of ___
five,___ of ___
the,___ and ___
gentleman's,___ and ___
guide,___ and ___
to,___ and ___
vice,___ and ___
and,___ and ___
virtue,___ and ___
the,The Adj Noun
fifth,The Adj Noun
season,The Adj Noun
every,None
which,None
way,None
but,None
dead,None
the,___ of ___
game,___ of ___
of,___ of ___
kings,___ of ___
the,None
stars,None
my,None
destination,None
horns,One Word
a,___ of ___
memory,___ of ___
of,___ of ___
light,___ of ___
obsidian,None
butterfly,None
the,___ of ___
tale,___ of ___
of,___ of ___
the,___ of ___
body,___ of ___
thief,___ of ___
lies,One Word
replay,One Word
starters,One Word
the,The Adj Noun
bone,The Adj Noun
season,The Adj Noun
duma,None
key,None
the,___ of ___
shelters,___ of ___
of,___ of ___
stone,___ of ___
prince,___ of ___
of,___ of ___
wolves,___ of ___
strange,None
angels,None
dreams,___ of ___
of,___ of ___
gods,___ of ___
and,___ of ___
monsters,___ of ___
wolves,___ of ___
of,___ of ___
the,___ of ___
calla,___ of ___
trickster's,None
queen,None
the,___ of ___
player,___ of ___
of,___ of ___
games,___ of ___
written,None
in,None
my,None
own,None
heart's,None
blood,None
the,___ of ___
fires,___ of ___
of,___ of ___
heaven,___ of ___
lucifer's,None
hammer,None
legend,One Word
nation,One Word
perelandra,One Word
the,None
indian,None
in,None
the,None
cupboard,None
night,None
pleasures,None
the,___ and ___
"good,",___ and ___
the,___ and ___
"bad,",___ and ___
and,___ and ___
the,___ and ___
undead,___ and ___
roadside,None
picnic,None
secrets,___ of ___
of,___ of ___
the,___ of ___
dragon,___ of ___
sanctuary,___ of ___
a,___ of ___
gathering,___ of ___
of,___ of ___
shadows,___ of ___
the,None
dark,None
elf,None
trilogy,None
collector's,None
edition,None
dragons,___ of ___
of,___ of ___
autumn,___ of ___
twilight,___ of ___
wildwood,None
dancing,None
the,___ and ___
mysterious,___ and ___
benedict,___ and ___
society,___ and ___
and,___ and ___
the,___ and ___
perilous,___ and ___
journey,___ and ___
memories,___ of ___
of,___ of ___
ice,___ of ___
grip,___ of ___
of,___ of ___
the,___ of ___
shadow,___ of ___
plague,___ of ___
life,None
after,None
life,None
the,The Adj Noun
black,The Adj Noun
prism,The Adj Noun
blackwood,None
farm,None
magyk,One Word
tithe,One Word
the,___ of ___
immortals,___ of ___
of,___ of ___
meluha,___ of ___
siege,___ and ___
and,___ and ___
storm,___ and ___
when,None
you,None
reach,None
me,None
rosemary's,None
baby,None
fairest,One Word
the,___ of ___
13½,___ of ___
lives,___ of ___
of,___ of ___
captain,___ of ___
bluebear,___ of ___
captive,None
prince:,None
volume,None
two,None
peter,___ and ___
and,___ and ___
the,___ and ___
starcatchers,___ and ___
the,None
battle,None
for,None
skandia,None
